1,-3.188396,55.944425,0,-3.188096,55.944425,null
2,-3.188096,55.944425,350,-3.187800557674096,55.9443729055467,thank.salsa.brain
3,-3.187800557674096,55.9443729055467,300,-3.187650557674096,55.944113097925566,bound.ends.matter
4,-3.187650557674096,55.944113097925566,50,-3.18745772139119,55.9443429112585,null
5,-3.18745772139119,55.9443429112585,50,-3.1872648851082843,55.94457272459144,only.fairly.rift
6,-3.1872648851082843,55.94457272459144,0,-3.186964885108284,55.94457272459144,artist.gets.react
7,-3.186964885108284,55.94457272459144,40,-3.1867350717753484,55.944765560874345,null
8,-3.1867350717753484,55.944765560874345,30,-3.186475264154213,55.94491556087434,laws.merit.bleak
9,-3.186475264154213,55.94491556087434,130,-3.1866681004371187,55.94514537420728,null
10,-3.1866681004371187,55.94514537420728,130,-3.1868609367200245,55.945375187540215,spent.spoon.bolt
11,-3.1868609367200245,55.945375187540215,60,-3.1867109367200244,55.94563499516135,hidden.handle.softly
12,-3.1867109367200244,55.94563499516135,20,-3.1864290289337887,55.94573760120435,posts.kicked.universally
13,-3.1864290289337887,55.94573760120435,30,-3.186169221312653,55.94588760120435,null
14,-3.186169221312653,55.94588760120435,20,-3.1858873135264174,55.94599020724735,renew.slows.basket
15,-3.1858873135264174,55.94599020724735,10,-3.1855918712005136,55.94604230170065,null
16,-3.1855918712005136,55.94604230170065,20,-3.185309963414278,55.94614490774365,prime.rent.silk
17,-3.185309963414278,55.94614490774365,310,-3.185117127131372,55.945915094410715,rider.aura.bulb
18,-3.185117127131372,55.945915094410715,310,-3.1849242908484663,55.94568528107778,null
19,-3.1849242908484663,55.94568528107778,320,-3.1846944775155306,55.94549244479487,null
20,-3.1846944775155306,55.94549244479487,310,-3.184501641232625,55.94526263146194,settle.title.united
21,-3.184501641232625,55.94526263146194,260,-3.184553735685925,55.94496718913603,null
22,-3.184553735685925,55.94496718913603,260,-3.184605830139225,55.94467174681012,null
23,-3.184605830139225,55.94467174681012,270,-3.184605830139225,55.94437174681012,null
24,-3.184605830139225,55.94437174681012,260,-3.184657924592525,55.94407630448421,null
25,-3.184657924592525,55.94407630448421,270,-3.184657924592525,55.94377630448421,rider.mile.lime
26,-3.184657924592525,55.94377630448421,260,-3.184710019045825,55.9434808621583,null
27,-3.184710019045825,55.9434808621583,250,-3.1848126250888225,55.943198954372065,brings.remedy.latter
28,-3.1848126250888225,55.943198954372065,190,-3.1851080674147263,55.94314685991876,null
29,-3.1851080674147263,55.94314685991876,190,-3.18540350974063,55.94309476546546,null
30,-3.18540350974063,55.94309476546546,190,-3.185698952066534,55.94304267101216,toned.deflection.bland
31,-3.185698952066534,55.94304267101216,100,-3.185751046519834,55.943338113338065,null
32,-3.185751046519834,55.943338113338065,110,-3.1858536525628316,55.9436200211243,record.sofa.sock
33,-3.1858536525628316,55.9436200211243,80,-3.1858015581095316,55.94391546345021,null
34,-3.1858015581095316,55.94391546345021,70,-3.185698952066534,55.94419737123645,atoms.vanish.foods
35,-3.185698952066534,55.94419737123645,240,-3.185848952066534,55.943937563615314,null
36,-3.185848952066534,55.943937563615314,240,-3.185998952066534,55.94367775599418,null
37,-3.185998952066534,55.94367775599418,240,-3.1861489520665343,55.943417948373046,null
38,-3.1861489520665343,55.943417948373046,250,-3.186251558109532,55.94313604058681,null
39,-3.186251558109532,55.94313604058681,240,-3.186401558109532,55.94287623296567,hers.banks.goat
40,-3.186401558109532,55.94287623296567,170,-3.186697000435436,55.942928327418976,null
41,-3.186697000435436,55.942928327418976,170,-3.1869924427613396,55.94298042187228,null
42,-3.1869924427613396,55.94298042187228,160,-3.1872743505475754,55.94308302791528,null
43,-3.1872743505475754,55.94308302791528,170,-3.187569792873479,55.94313512236858,null
44,-3.187569792873479,55.94313512236858,160,-3.187851700659715,55.94323772841158,gums.clock.modes
45,-3.187851700659715,55.94323772841158,190,-3.1881471429856187,55.94318563395828,null
46,-3.1881471429856187,55.94318563395828,190,-3.1884425853115226,55.94313353950498,groups.ideas.script
47,-3.1884425853115226,55.94313353950498,170,-3.1887380276374264,55.94318563395828,null
48,-3.1887380276374264,55.94318563395828,170,-3.1890334699633303,55.94323772841158,null
49,-3.1890334699633303,55.94323772841158,170,-3.189328912289234,55.943289822864884,null
50,-3.189328912289234,55.943289822864884,170,-3.189624354615138,55.943341917318186,null
51,-3.189624354615138,55.943341917318186,170,-3.1899197969410418,55.94339401177149,null
52,-3.1899197969410418,55.94339401177149,170,-3.1902152392669456,55.94344610622479,arts.dish.scarcely
53,-3.1902152392669456,55.94344610622479,240,-3.1903652392669457,55.943186298603656,null
54,-3.1903652392669457,55.943186298603656,240,-3.190515239266946,55.94292649098252,tonic.bliss.cove
55,-3.190515239266946,55.94292649098252,200,-3.1907971470531815,55.94282388493952,null
56,-3.1907971470531815,55.94282388493952,190,-3.1910925893790854,55.94277179048622,along.spill.limp
57,-3.1910925893790854,55.94277179048622,90,-3.1910925893790854,55.94307179048622,null
58,-3.1910925893790854,55.94307179048622,90,-3.1910925893790854,55.943371790486225,null
59,-3.1910925893790854,55.943371790486225,90,-3.1910925893790854,55.94367179048623,null
60,-3.1910925893790854,55.94367179048623,100,-3.1911446838323854,55.943967232812135,spicy.bunch.shady
61,-3.1911446838323854,55.943967232812135,80,-3.1910925893790854,55.94426267513804,paying.crowd.weep
62,-3.1910925893790854,55.94426267513804,120,-3.1912425893790854,55.944522482759176,null
63,-3.1912425893790854,55.944522482759176,120,-3.1913925893790855,55.94478229038031,null
64,-3.1913925893790855,55.94478229038031,120,-3.1915425893790856,55.945042098001444,hills.feels.tunes
65,-3.1915425893790856,55.945042098001444,10,-3.191247147053182,55.94509419245475,null
66,-3.191247147053182,55.94509419245475,20,-3.190965239266946,55.94519679849775,null
67,-3.190965239266946,55.94519679849775,10,-3.1906697969410422,55.94524889295105,null
68,-3.1906697969410422,55.94524889295105,20,-3.1903878891548065,55.94535149899405,null
69,-3.1903878891548065,55.94535149899405,10,-3.1900924468289027,55.94540359344735,null
70,-3.1900924468289027,55.94540359344735,20,-3.189810539042667,55.94550619949035,turkey.limit.ramp
71,-3.189810539042667,55.94550619949035,110,-3.1899131450856646,55.94578810727659,null
72,-3.1899131450856646,55.94578810727659,100,-3.1899652395389646,55.9460835496025,love.behind.orchestra
73,-3.1899652395389646,55.9460835496025,310,-3.189772403256059,55.94585373626956,null
